Source_Snapshot_Date,Population_Name,Population_Source,Source_Rank,Source_Security_Name,Source_Ticker,Source_Identifier,Source_Weight,Source_Sector,Source_Country,Discovery_Status,Discovery_Notes
2026-08-22,S&P/TSX Composite,SRC_TMX_TSX_COMPOSITE / pre-existing official TMX-S&P lineage snapshot,R1,Shopify Inc. Class A Subordinate Voting Shares,SHOP,,,,Canada,OFFICIAL_LINEAGE_SNAPSHOT_PARTIAL,"Official lineage snapshot is reproducible, but current full S&P constituent export was not exposed; no new membership added."
2026-08-22,S&P/TSX Composite,SRC_TMX_TSX_COMPOSITE / pre-existing official TMX-S&P lineage snapshot,R1,Sienna Senior Living Inc.,SIA,,,,Canada,OFFICIAL_LINEAGE_SNAPSHOT_PARTIAL,"Official lineage snapshot is reproducible, but current full S&P constituent export was not exposed; no new membership added."
2026-08-22,S&P/TSX Composite,SRC_TMX_TSX_COMPOSITE / pre-existing official TMX-S&P lineage snapshot,R1,Sprott Inc.,SII,,,,Canada,OFFICIAL_LINEAGE_SNAPSHOT_PARTIAL,"Official lineage snapshot is reproducible, but current full S&P constituent export was not exposed; no new membership added."
2026-08-22,S&P/TSX Composite,SRC_TMX_TSX_COMPOSITE / pre-existing official TMX-S&P lineage snapshot,R1,Stella-Jones Inc.,SJ,,,,Canada,OFFICIAL_LINEAGE_SNAPSHOT_PARTIAL,"Official lineage snapshot is reproducible, but current full S&P constituent export was not exposed; no new membership added."
2026-08-22,S&P/TSX Composite,SRC_TMX_TSX_COMPOSITE / pre-existing official TMX-S&P lineage snapshot,R1,Skeena Resources Limited,SKE,,,,Canada,OFFICIAL_LINEAGE_SNAPSHOT_PARTIAL,"Official lineage snapshot is reproducible, but current full S&P constituent export was not exposed; no new membership added."
2026-08-22,S&P/TSX Composite,SRC_TMX_TSX_COMPOSITE / pre-existing official TMX-S&P lineage snapshot,R1,Sun Life Financial Inc.,SLF,,,,Canada,OFFICIAL_LINEAGE_SNAPSHOT_PARTIAL,"Official lineage snapshot is reproducible, but current full S&P constituent export was not exposed; no new membership added."
2026-08-22,S&P/TSX Composite,SRC_TMX_TSX_COMPOSITE / pre-existing official TMX-S&P lineage snapshot,R1,South Bow Corporation,SOBO,,,,Canada,OFFICIAL_LINEAGE_SNAPSHOT_PARTIAL,"Official lineage snapshot is reproducible, but current full S&P constituent export was not exposed; no new membership added."
2026-08-22,S&P/TSX Composite,SRC_TMX_TSX_COMPOSITE / pre-existing official TMX-S&P lineage snapshot,R1,Superior Plus Corp.,SPB,,,,Canada,OFFICIAL_LINEAGE_SNAPSHOT_PARTIAL,"Official lineage snapshot is reproducible, but current full S&P constituent export was not exposed; no new membership added."
2026-08-22,S&P/TSX Composite,SRC_TMX_TSX_COMPOSITE / pre-existing official TMX-S&P lineage snapshot,R1,SmartCentres Real Estate Investment Trust,SRU.UN,,,,Canada,OFFICIAL_LINEAGE_SNAPSHOT_PARTIAL,"Official lineage snapshot is reproducible, but current full S&P constituent export was not exposed; no new membership added."
2026-08-22,S&P/TSX Composite,SRC_TMX_TSX_COMPOSITE / pre-existing official TMX-S&P lineage snapshot,R1,SSR Mining Inc.,SSRM,,,,Canada,OFFICIAL_LINEAGE_SNAPSHOT_PARTIAL,"Official lineage snapshot is reproducible, but current full S&P constituent export was not exposed; no new membership added."
2026-08-22,S&P/TSX Composite,SRC_TMX_TSX_COMPOSITE / pre-existing official TMX-S&P lineage snapshot,R1,Stantec Inc.,STN,,,,Canada,OFFICIAL_LINEAGE_SNAPSHOT_PARTIAL,"Official lineage snapshot is reproducible, but current full S&P constituent export was not exposed; no new membership added."
2026-08-22,S&P/TSX Composite,SRC_TMX_TSX_COMPOSITE / pre-existing official TMX-S&P lineage snapshot,R1,Suncor Energy Inc.,SU,,,,Canada,OFFICIAL_LINEAGE_SNAPSHOT_PARTIAL,"Official lineage snapshot is reproducible, but current full S&P constituent export was not exposed; no new membership added."
2026-08-22,S&P/TSX Composite,SRC_TMX_TSX_COMPOSITE / pre-existing official TMX-S&P lineage snapshot,R1,Silvercorp Metals Inc.,SVM,,,,Canada,OFFICIAL_LINEAGE_SNAPSHOT_PARTIAL,"Official lineage snapshot is reproducible, but current full S&P constituent export was not exposed; no new membership added."
2026-08-22,S&P/TSX Composite,SRC_TMX_TSX_COMPOSITE / pre-existing official TMX-S&P lineage snapshot,R1,Southern Cross Gold Consolidated Ltd.,SXGC,,,,Canada,OFFICIAL_LINEAGE_SNAPSHOT_PARTIAL,"Official lineage snapshot is reproducible, but current full S&P constituent export was not exposed; no new membership added."
2026-08-22,S&P/TSX Composite,SRC_TMX_TSX_COMPOSITE / pre-existing official TMX-S&P lineage snapshot,R1,TELUS Corporation,T,,,,Canada,OFFICIAL_LINEAGE_SNAPSHOT_PARTIAL,"Official lineage snapshot is reproducible, but current full S&P constituent export was not exposed; no new membership added."
2026-08-22,S&P/TSX Composite,SRC_TMX_TSX_COMPOSITE / pre-existing official TMX-S&P lineage snapshot,R1,TransAlta Corporation,TA,,,,Canada,OFFICIAL_LINEAGE_SNAPSHOT_PARTIAL,"Official lineage snapshot is reproducible, but current full S&P constituent export was not exposed; no new membership added."
2026-08-22,S&P/TSX Composite,SRC_TMX_TSX_COMPOSITE / pre-existing official TMX-S&P lineage snapshot,R1,Toronto-Dominion Bank (The),TD,,,,Canada,OFFICIAL_LINEAGE_SNAPSHOT_PARTIAL,"Official lineage snapshot is reproducible, but current full S&P constituent export was not exposed; no new membership added."
2026-08-22,S&P/TSX Composite,SRC_TMX_TSX_COMPOSITE / pre-existing official TMX-S&P lineage snapshot,R1,Teck Resources Limited Class B Subordinate Voting Shares,TECK.B,,,,Canada,OFFICIAL_LINEAGE_SNAPSHOT_PARTIAL,"Official lineage snapshot is reproducible, but current full S&P constituent export was not exposed; no new membership added."
2026-08-22,S&P/TSX Composite,SRC_TMX_TSX_COMPOSITE / pre-existing official TMX-S&P lineage snapshot,R1,TFI International Inc.,TFII,,,,Canada,OFFICIAL_LINEAGE_SNAPSHOT_PARTIAL,"Official lineage snapshot is reproducible, but current full S&P constituent export was not exposed; no new membership added."
2026-08-22,S&P/TSX Composite,SRC_TMX_TSX_COMPOSITE / pre-existing official TMX-S&P lineage snapshot,R1,Triple Flag Precious Metals Corp.,TFPM,,,,Canada,OFFICIAL_LINEAGE_SNAPSHOT_PARTIAL,"Official lineage snapshot is reproducible, but current full S&P constituent export was not exposed; no new membership added."
2026-08-22,S&P/TSX Composite,SRC_TMX_TSX_COMPOSITE / pre-existing official TMX-S&P lineage snapshot,R1,Toromont Industries Ltd.,TIH,,,,Canada,OFFICIAL_LINEAGE_SNAPSHOT_PARTIAL,"Official lineage snapshot is reproducible, but current full S&P constituent export was not exposed; no new membership added."
2026-08-22,S&P/TSX Composite,SRC_TMX_TSX_COMPOSITE / pre-existing official TMX-S&P lineage snapshot,R1,Trekor Metals Limited,TKO,,,,Canada,OFFICIAL_LINEAGE_SNAPSHOT_PARTIAL,"Official lineage snapshot is reproducible, but current full S&P constituent export was not exposed; no new membership added."
2026-08-22,S&P/TSX Composite,SRC_TMX_TSX_COMPOSITE / pre-existing official TMX-S&P lineage snapshot,R1,Tourmaline Oil Corp.,TOU,,,,Canada,OFFICIAL_LINEAGE_SNAPSHOT_PARTIAL,"Official lineage snapshot is reproducible, but current full S&P constituent export was not exposed; no new membership added."
2026-08-22,S&P/TSX Composite,SRC_TMX_TSX_COMPOSITE / pre-existing official TMX-S&P lineage snapshot,R1,Topaz Energy Corp.,TPZ,,,,Canada,OFFICIAL_LINEAGE_SNAPSHOT_PARTIAL,"Official lineage snapshot is reproducible, but current full S&P constituent export was not exposed; no new membership added."
2026-08-22,S&P/TSX Composite,SRC_TMX_TSX_COMPOSITE / pre-existing official TMX-S&P lineage snapshot,R1,Thomson Reuters Corporation,TRI,,,,Canada,OFFICIAL_LINEAGE_SNAPSHOT_PARTIAL,"Official lineage snapshot is reproducible, but current full S&P constituent export was not exposed; no new membership added."
2026-08-22,S&P/TSX Composite,SRC_TMX_TSX_COMPOSITE / pre-existing official TMX-S&P lineage snapshot,R1,TC Energy Corporation,TRP,,,,Canada,OFFICIAL_LINEAGE_SNAPSHOT_PARTIAL,"Official lineage snapshot is reproducible, but current full S&P constituent export was not exposed; no new membership added."
2026-08-22,S&P/TSX Composite,SRC_TMX_TSX_COMPOSITE / pre-existing official TMX-S&P lineage snapshot,R1,Trisura Group Ltd.,TSU,,,,Canada,OFFICIAL_LINEAGE_SNAPSHOT_PARTIAL,"Official lineage snapshot is reproducible, but current full S&P constituent export was not exposed; no new membership added."
2026-08-22,S&P/TSX Composite,SRC_TMX_TSX_COMPOSITE / pre-existing official TMX-S&P lineage snapshot,R1,Tamarack Valley Energy Ltd.,TVE,,,,Canada,OFFICIAL_LINEAGE_SNAPSHOT_PARTIAL,"Official lineage snapshot is reproducible, but current full S&P constituent export was not exposed; no new membership added."
2026-08-22,S&P/TSX Composite,SRC_TMX_TSX_COMPOSITE / pre-existing official TMX-S&P lineage snapshot,R1,TerraVest Industries Inc.,TVK,,,,Canada,OFFICIAL_LINEAGE_SNAPSHOT_PARTIAL,"Official lineage snapshot is reproducible, but current full S&P constituent export was not exposed; no new membership added."
2026-08-22,S&P/TSX Composite,SRC_TMX_TSX_COMPOSITE / pre-existing official TMX-S&P lineage snapshot,R1,Torex Gold Resources Inc.,TXG,,,,Canada,OFFICIAL_LINEAGE_SNAPSHOT_PARTIAL,"Official lineage snapshot is reproducible, but current full S&P constituent export was not exposed; no new membership added."
2026-08-22,S&P/TSX Composite,SRC_TMX_TSX_COMPOSITE / pre-existing official TMX-S&P lineage snapshot,R1,Americas Gold and Silver Corporation,USA,,,,Canada,OFFICIAL_LINEAGE_SNAPSHOT_PARTIAL,"Official lineage snapshot is reproducible, but current full S&P constituent export was not exposed; no new membership added."
2026-08-22,S&P/TSX Composite,SRC_TMX_TSX_COMPOSITE / pre-existing official TMX-S&P lineage snapshot,R1,Vermilion Energy Inc.,VET,,,,Canada,OFFICIAL_LINEAGE_SNAPSHOT_PARTIAL,"Official lineage snapshot is reproducible, but current full S&P constituent export was not exposed; no new membership added."
2026-08-22,S&P/TSX Composite,SRC_TMX_TSX_COMPOSITE / pre-existing official TMX-S&P lineage snapshot,R1,5N Plus Inc.,VNP,,,,Canada,OFFICIAL_LINEAGE_SNAPSHOT_PARTIAL,"Official lineage snapshot is reproducible, but current full S&P constituent export was not exposed; no new membership added."
2026-08-22,S&P/TSX Composite,SRC_TMX_TSX_COMPOSITE / pre-existing official TMX-S&P lineage snapshot,R1,Vizsla Silver Corp.,VZLA,,,,Canada,OFFICIAL_LINEAGE_SNAPSHOT_PARTIAL,"Official lineage snapshot is reproducible, but current full S&P constituent export was not exposed; no new membership added."
2026-08-22,S&P/TSX Composite,SRC_TMX_TSX_COMPOSITE / pre-existing official TMX-S&P lineage snapshot,R1,Waste Connections Inc.,WCN,,,,Canada,OFFICIAL_LINEAGE_SNAPSHOT_PARTIAL,"Official lineage snapshot is reproducible, but current full S&P constituent export was not exposed; no new membership added."
2026-08-22,S&P/TSX Composite,SRC_TMX_TSX_COMPOSITE / pre-existing official TMX-S&P lineage snapshot,R1,Whitecap Resources Inc.,WCP,,,,Canada,OFFICIAL_LINEAGE_SNAPSHOT_PARTIAL,"Official lineage snapshot is reproducible, but current full S&P constituent export was not exposed; no new membership added."
2026-08-22,S&P/TSX Composite,SRC_TMX_TSX_COMPOSITE / pre-existing official TMX-S&P lineage snapshot,R1,Wesdome Gold Mines Ltd.,WDO,,,,Canada,OFFICIAL_LINEAGE_SNAPSHOT_PARTIAL,"Official lineage snapshot is reproducible, but current full S&P constituent export was not exposed; no new membership added."
2026-08-22,S&P/TSX Composite,SRC_TMX_TSX_COMPOSITE / pre-existing official TMX-S&P lineage snapshot,R1,West Fraser Timber Co. Ltd.,WFG,,,,Canada,OFFICIAL_LINEAGE_SNAPSHOT_PARTIAL,"Official lineage snapshot is reproducible, but current full S&P constituent export was not exposed; no new membership added."
2026-08-22,S&P/TSX Composite,SRC_TMX_TSX_COMPOSITE / pre-existing official TMX-S&P lineage snapshot,R1,George Weston Limited,WN,,,,Canada,OFFICIAL_LINEAGE_SNAPSHOT_PARTIAL,"Official lineage snapshot is reproducible, but current full S&P constituent export was not exposed; no new membership added."
2026-08-22,S&P/TSX Composite,SRC_TMX_TSX_COMPOSITE / pre-existing official TMX-S&P lineage snapshot,R1,Wheaton Precious Metals Corp.,WPM,,,,Canada,OFFICIAL_LINEAGE_SNAPSHOT_PARTIAL,"Official lineage snapshot is reproducible, but current full S&P constituent export was not exposed; no new membership added."
2026-08-22,S&P/TSX Composite,SRC_TMX_TSX_COMPOSITE / pre-existing official TMX-S&P lineage snapshot,R1,WSP Global Inc.,WSP,,,,Canada,OFFICIAL_LINEAGE_SNAPSHOT_PARTIAL,"Official lineage snapshot is reproducible, but current full S&P constituent export was not exposed; no new membership added."
2026-08-22,S&P/TSX Composite,SRC_TMX_TSX_COMPOSITE / pre-existing official TMX-S&P lineage snapshot,R1,TMX Group Limited,X,,,,Canada,OFFICIAL_LINEAGE_SNAPSHOT_PARTIAL,"Official lineage snapshot is reproducible, but current full S&P constituent export was not exposed; no new membership added."
